campus,requirement_key,curriculum,location,location_slug,location_term_id,program_group,kind,position,requirement,advisory
vancouver,engineering,countries,Italy,italy,518,Applied Science (Engineering),minimum,4,Academically strong candidates missing either senior-level Chemistry or senior-level Physics may be evaluated on a case-by-case basis,False
vancouver,engineering,countries,Italy,italy,518,Applied Science (Engineering),suggested_subjects,1,Language Arts,True
vancouver,engineering,countries,Italy,italy,518,Applied Science (Engineering),suggested_subjects,2,Mathematics and Computation,True
vancouver,engineering,countries,Italy,italy,518,Applied Science (Engineering),suggested_subjects,3,Sciences,True
vancouver,engineering,countries,Italy,italy,518,Applied Science (Engineering),general,1,"Graduation from a university-preparatory program at a senior secondary school: Diploma di Esame di Stato. Certificates must be official. Photocopies are acceptable if certified by school principal, head, or counsellor. Notarized copies are not acceptable.",False
vancouver,engineering,countries,Italy,italy,518,Applied Science (Engineering),english_language,1,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,False
vancouver,engineering,countries,Jamaica,jamaica,761,Applied Science (Engineering),minimum,1,Math (CAPE Unit 2),False
vancouver,engineering,countries,Jamaica,jamaica,761,Applied Science (Engineering),minimum,2,One of Chemistry or Physics (CAPE Unit 2),False
vancouver,engineering,countries,Jamaica,jamaica,761,Applied Science (Engineering),minimum,3,Chemistry and Physics (CSEC),False
vancouver,engineering,countries,Jamaica,jamaica,761,Applied Science (Engineering),suggested_subjects,1,Language Arts,True
vancouver,engineering,countries,Jamaica,jamaica,761,Applied Science (Engineering),suggested_subjects,2,Mathematics and Computation,True
vancouver,engineering,countries,Jamaica,jamaica,761,Applied Science (Engineering),suggested_subjects,3,Sciences,True
vancouver,engineering,countries,Jamaica,jamaica,761,Applied Science (Engineering),general,1,Caribbean Secondary Education Certificate (CSEC),False
vancouver,engineering,countries,Jamaica,jamaica,761,Applied Science (Engineering),general,2,Caribbean Advanced Proficiency Examination Certificate (CAPE),False
vancouver,engineering,countries,Jamaica,jamaica,761,Applied Science (Engineering),general,3,"Standing in at least six academic subjects, including English, with at least three academic CAPE subjects",False
vancouver,engineering,countries,Jamaica,jamaica,761,Applied Science (Engineering),english_language,1,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,False
vancouver,engineering,countries,Japan,japan,743,Applied Science (Engineering),minimum,1,Senior-level Math (Pre-Calculus),False
vancouver,engineering,countries,Japan,japan,743,Applied Science (Engineering),minimum,2,Senior-level Chemistry,False
vancouver,engineering,countries,Japan,japan,743,Applied Science (Engineering),minimum,3,Senior-level Physics,False
vancouver,engineering,countries,Japan,japan,743,Applied Science (Engineering),minimum,4,Academically strong candidates missing either senior-level Chemistry or senior-level Physics may be evaluated on a case-by-case basis,False
vancouver,engineering,countries,Japan,japan,743,Applied Science (Engineering),suggested_subjects,1,Language Arts,True
vancouver,engineering,countries,Japan,japan,743,Applied Science (Engineering),suggested_subjects,2,Mathematics and Computation,True
vancouver,engineering,countries,Japan,japan,743,Applied Science (Engineering),suggested_subjects,3,Sciences,True
vancouver,engineering,countries,Japan,japan,743,Applied Science (Engineering),general,1,"Graduation from a university-preparatory program at a senior secondary school: Kotogakko Sotsugyo Shomeisho (Upper Secondary School Leaving Certificate). Certificates must be official. Photocopies are acceptable if certified by school principal, head, or counsellor. Notarized copies are not acceptable.",False
vancouver,engineering,countries,Japan,japan,743,Applied Science (Engineering),english_language,1,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,False
vancouver,engineering,countries,Jordan,jordan,742,Applied Science (Engineering),minimum,1,Senior-level Math (Pre-Calculus),False
vancouver,engineering,countries,Jordan,jordan,742,Applied Science (Engineering),minimum,2,Senior-level Chemistry,False
vancouver,engineering,countries,Jordan,jordan,742,Applied Science (Engineering),minimum,3,Senior-level Physics,False
vancouver,engineering,countries,Jordan,jordan,742,Applied Science (Engineering),minimum,4,Academically strong candidates missing either senior-level Chemistry or senior-level Physics may be evaluated on a case-by-case basis,False
vancouver,engineering,countries,Jordan,jordan,742,Applied Science (Engineering),suggested_subjects,1,Language Arts,True
vancouver,engineering,countries,Jordan,jordan,742,Applied Science (Engineering),suggested_subjects,2,Mathematics and Computation,True
vancouver,engineering,countries,Jordan,jordan,742,Applied Science (Engineering),suggested_subjects,3,Sciences,True
vancouver,engineering,countries,Jordan,jordan,742,Applied Science (Engineering),general,1,"Graduation from a university-preparatory program at a senior secondary school: General Secondary Education Certificate (Tawjihi). Certificates must be official. Photocopies are acceptable if certified by school principal, head, or counsellor. Notarized copies are not acceptable.",False
vancouver,engineering,countries,Jordan,jordan,742,Applied Science (Engineering),english_language,1,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,False
vancouver,engineering,countries,Kazakhstan,kazakhstan,741,Applied Science (Engineering),minimum,1,Upper Secondary Math (Pre-Calculus),False
vancouver,engineering,countries,Kazakhstan,kazakhstan,741,Applied Science (Engineering),minimum,2,Upper Secondary Chemistry,False
vancouver,engineering,countries,Kazakhstan,kazakhstan,741,Applied Science (Engineering),minimum,3,Upper Secondary Physics,False
vancouver,engineering,countries,Kazakhstan,kazakhstan,741,Applied Science (Engineering),minimum,4,Academically strong candidates missing either senior-level Chemistry or senior-level Physics may be evaluated on a case-by-case basis,False
vancouver,engineering,countries,Kazakhstan,kazakhstan,741,Applied Science (Engineering),suggested_subjects,1,Language Arts,True
vancouver,engineering,countries,Kazakhstan,kazakhstan,741,Applied Science (Engineering),suggested_subjects,2,Mathematics and Computation,True
vancouver,engineering,countries,Kazakhstan,kazakhstan,741,Applied Science (Engineering),suggested_subjects,3,Sciences,True
vancouver,engineering,countries,Kazakhstan,kazakhstan,741,Applied Science (Engineering),general,1,"Graduation from a university-preparatory program at a senior secondary school: Attestat o Srednem Obrazovanii (Certificate of Complete Secondary Education). Certificates must be official. Photocopies are acceptable if certified by school principal, head, or counsellor. Notarized copies are not acceptable.",False
vancouver,engineering,countries,Kazakhstan,kazakhstan,741,Applied Science (Engineering),english_language,1,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,False
vancouver,engineering,countries,Kenya,kenya,740,Applied Science (Engineering),minimum,1,Senior-level Math (Pre-Calculus),False
vancouver,engineering,countries,Kenya,kenya,740,Applied Science (Engineering),minimum,2,Senior-level Chemistry,False
vancouver,engineering,countries,Kenya,kenya,740,Applied Science (Engineering),minimum,3,Senior-level Physics,False
vancouver,engineering,countries,Kenya,kenya,740,Applied Science (Engineering),minimum,4,Academically strong candidates missing either senior-level Chemistry or senior-level Physics may be evaluated on a case-by-case basis,False
vancouver,engineering,countries,Kenya,kenya,740,Applied Science (Engineering),suggested_subjects,1,Language Arts,True
vancouver,engineering,countries,Kenya,kenya,740,Applied Science (Engineering),suggested_subjects,2,Mathematics and Computation,True
vancouver,engineering,countries,Kenya,kenya,740,Applied Science (Engineering),suggested_subjects,3,Sciences,True
vancouver,engineering,countries,Kenya,kenya,740,Applied Science (Engineering),general,1,"Graduation from a university-preparatory program at a senior secondary school: Kenya Certificate of Secondary Education. Certificates must be official. Photocopies are acceptable if certified by school principal, head, or counsellor. Notarized copies are not acceptable.",False
vancouver,engineering,countries,Kenya,kenya,740,Applied Science (Engineering),english_language,1,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,False
vancouver,engineering,countries,Kuwait,kuwait,739,Applied Science (Engineering),minimum,1,Senior-level Math (Pre-Calculus),False
vancouver,engineering,countries,Kuwait,kuwait,739,Applied Science (Engineering),minimum,2,Senior-level Chemistry,False
vancouver,engineering,countries,Kuwait,kuwait,739,Applied Science (Engineering),minimum,3,Senior-level Physics,False
vancouver,engineering,countries,Kuwait,kuwait,739,Applied Science (Engineering),minimum,4,Academically strong candidates missing either senior-level Chemistry or senior-level Physics may be evaluated on a case-by-case basis,False
vancouver,engineering,countries,Kuwait,kuwait,739,Applied Science (Engineering),suggested_subjects,1,Language Arts,True
vancouver,engineering,countries,Kuwait,kuwait,739,Applied Science (Engineering),suggested_subjects,2,Mathematics and Computation,True
vancouver,engineering,countries,Kuwait,kuwait,739,Applied Science (Engineering),suggested_subjects,3,Sciences,True
vancouver,engineering,countries,Kuwait,kuwait,739,Applied Science (Engineering),general,1,"Graduation from a university-preparatory program at a senior secondary school: Shahadat Al-Thanawiya-Al-A’ama. Certificates must be official. Photocopies are acceptable if certified by school principal, head, or counsellor. Notarized copies are not acceptable.",False
vancouver,engineering,countries,Kuwait,kuwait,739,Applied Science (Engineering),english_language,1,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,False
vancouver,engineering,countries,Lebanon,lebanon,512,Applied Science (Engineering),minimum,1,Senior-level Math (Pre-Calculus),False
vancouver,engineering,countries,Lebanon,lebanon,512,Applied Science (Engineering),minimum,2,Senior-level Chemistry,False
vancouver,engineering,countries,Lebanon,lebanon,512,Applied Science (Engineering),minimum,3,Senior-level Physics,False
vancouver,engineering,countries,Lebanon,lebanon,512,Applied Science (Engineering),minimum,4,Academically strong candidates missing either senior-level Chemistry or senior-level Physics may be evaluated on a case-by-case basis,False
vancouver,engineering,countries,Lebanon,lebanon,512,Applied Science (Engineering),suggested_subjects,1,Language Arts,True
vancouver,engineering,countries,Lebanon,lebanon,512,Applied Science (Engineering),suggested_subjects,2,Mathematics and Computation,True
vancouver,engineering,countries,Lebanon,lebanon,512,Applied Science (Engineering),suggested_subjects,3,Sciences,True
vancouver,engineering,countries,Lebanon,lebanon,512,Applied Science (Engineering),general,1,"Graduation from a university-preparatory program at a senior secondary school: Baccalauréat libanais/Lebanese Baccalaureate Certificate of Secondary Education. (Shahaadat Al-Bakaalouriya al Lubnaaniya l’il-ta ‘liim al-Thaanawi). Certificates must be official. Photocopies are acceptable if certified by school principal, head, or counsellor. Notarized copies are not acceptable.",False
vancouver,engineering,countries,Lebanon,lebanon,512,Applied Science (Engineering),english_language,1,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,False
vancouver,engineering,countries,Lesotho,lesotho,555,Applied Science (Engineering),minimum,1,Math (A Level),False
vancouver,engineering,countries,Lesotho,lesotho,555,Applied Science (Engineering),minimum,2,Chemistry or Physics (A Level),False
vancouver,engineering,countries,Lesotho,lesotho,555,Applied Science (Engineering),minimum,3,Chemistry (GCSE),False
vancouver,engineering,countries,Lesotho,lesotho,555,Applied Science (Engineering),minimum,4,Physics (GCSE),False
vancouver,engineering,countries,Lesotho,lesotho,555,Applied Science (Engineering),minimum,5,Preference is given to applicants presenting both A Level Chemistry and A Level Physics,False
vancouver,engineering,countries,Lesotho,lesotho,555,Applied Science (Engineering),suggested_subjects,1,Language Arts,True
vancouver,engineering,countries,Lesotho,lesotho,555,Applied Science (Engineering),suggested_subjects,2,Mathematics and Computation,True
vancouver,engineering,countries,Lesotho,lesotho,555,Applied Science (Engineering),suggested_subjects,3,Sciences,True
vancouver,engineering,countries,Lesotho,lesotho,555,Applied Science (Engineering),general,1,Graduation from a university-preparatory program at a senior secondary school: West African Senior School Certificate,False
vancouver,engineering,countries,Lesotho,lesotho,555,Applied Science (Engineering),english_language,1,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,False
vancouver,engineering,countries,Liberia,liberia,798,Applied Science (Engineering),minimum,1,Math (SSC),False
vancouver,engineering,countries,Liberia,liberia,798,Applied Science (Engineering),minimum,2,Chemistry (SSC),False
vancouver,engineering,countries,Liberia,liberia,798,Applied Science (Engineering),minimum,3,Physics (SSC),False
vancouver,engineering,countries,Liberia,liberia,798,Applied Science (Engineering),suggested_subjects,1,Language Arts,True
vancouver,engineering,countries,Liberia,liberia,798,Applied Science (Engineering),suggested_subjects,2,Mathematics and Computation,True
vancouver,engineering,countries,Liberia,liberia,798,Applied Science (Engineering),suggested_subjects,3,Sciences,True
vancouver,engineering,countries,Liberia,liberia,798,Applied Science (Engineering),general,1,Graduation from a university-preparatory program at a senior secondary school: West African Senior School Certificate,False
vancouver,engineering,countries,Liberia,liberia,798,Applied Science (Engineering),english_language,1,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,False
vancouver,engineering,countries,Macao,macao,556,Applied Science (Engineering),minimum,1,Math (A Level),False
vancouver,engineering,countries,Macao,macao,556,Applied Science (Engineering),minimum,2,Chemistry or Physics (A Level),False
vancouver,engineering,countries,Macao,macao,556,Applied Science (Engineering),minimum,3,Chemistry (GCSE),False
vancouver,engineering,countries,Macao,macao,556,Applied Science (Engineering),minimum,4,Physics (GCSE),False
vancouver,engineering,countries,Macao,macao,556,Applied Science (Engineering),minimum,5,Preference is given to applicants presenting both A Level Chemistry and A Level Physics,False
vancouver,engineering,countries,Macao,macao,556,Applied Science (Engineering),suggested_subjects,1,Language Arts,True
vancouver,engineering,countries,Macao,macao,556,Applied Science (Engineering),suggested_subjects,2,Mathematics and Computation,True
vancouver,engineering,countries,Macao,macao,556,Applied Science (Engineering),suggested_subjects,3,Sciences,True
vancouver,engineering,countries,Macao,macao,556,Applied Science (Engineering),general,1,Graduation from a university-preparatory program at a senior secondary school: Certificate of Senior Secondary Education (Form 6/Senior Three) or Ensino Secondário Complementar (Form 6/Senior Three),False
vancouver,engineering,countries,Macao,macao,556,Applied Science (Engineering),english_language,1,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,False
vancouver,engineering,countries,Malawi,malawi,801,Applied Science (Engineering),minimum,1,Senior-level Math (Pre-Calculus),False
vancouver,engineering,countries,Malawi,malawi,801,Applied Science (Engineering),minimum,2,Senior-level Chemistry,False
vancouver,engineering,countries,Malawi,malawi,801,Applied Science (Engineering),minimum,3,Senior-level Physics,False
vancouver,engineering,countries,Malawi,malawi,801,Applied Science (Engineering),minimum,4,Academically strong candidates missing either senior-level Chemistry or senior-level Physics may be evaluated on a case-by-case basis,False
vancouver,engineering,countries,Malawi,malawi,801,Applied Science (Engineering),suggested_subjects,1,Language Arts,True
vancouver,engineering,countries,Malawi,malawi,801,Applied Science (Engineering),suggested_subjects,2,Mathematics and Computation,True
vancouver,engineering,countries,Malawi,malawi,801,Applied Science (Engineering),suggested_subjects,3,Sciences,True
vancouver,engineering,countries,Malawi,malawi,801,Applied Science (Engineering),general,1,"Graduation from a university-preparatory program at a senior secondary school: Malawi General Certificate of Education/Malawi School Certificate of Education. Certificates must be official. Photocopies are acceptable if certified by school principal, head, or counsellor. Notarized copies are not acceptable.",False
vancouver,engineering,countries,Malawi,malawi,801,Applied Science (Engineering),english_language,1,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,False
vancouver,engineering,countries,Malaysia,malaysia,511,Applied Science (Engineering),minimum,1,"STPM Math (Pre-Calculus), Chemistry, and Physics",False
vancouver,engineering,countries,Malaysia,malaysia,511,Applied Science (Engineering),minimum,2,Academically strong candidates missing either senior-level Chemistry or senior-level Physics may be evaluated on a case-by-case basis,False
vancouver,engineering,countries,Malaysia,malaysia,511,Applied Science (Engineering),suggested_subjects,1,Language Arts,True
vancouver,engineering,countries,Malaysia,malaysia,511,Applied Science (Engineering),suggested_subjects,2,Mathematics and Computation,True
vancouver,engineering,countries,Malaysia,malaysia,511,Applied Science (Engineering),suggested_subjects,3,Sciences,True
vancouver,engineering,countries,Malaysia,malaysia,511,Applied Science (Engineering),general,1,"Graduation from a university-preparatory program at a senior secondary school: STPM – Sijil Tinggi Pelajaran Malaysia (Malaysian Higher School Certificate Examination). Certificates must be official. Photocopies are acceptable if certified by school principal, head, or counsellor. Notarized copies are not acceptable.",False
vancouver,engineering,countries,Malaysia,malaysia,511,Applied Science (Engineering),english_language,1,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,False
vancouver,engineering,countries,Mauritius,mauritius,557,Applied Science (Engineering),minimum,1,Math (A Level),False
vancouver,engineering,countries,Mauritius,mauritius,557,Applied Science (Engineering),minimum,2,Chemistry or Physics (A Level),False
vancouver,engineering,countries,Mauritius,mauritius,557,Applied Science (Engineering),minimum,3,Chemistry (GCSE),False
vancouver,engineering,countries,Mauritius,mauritius,557,Applied Science (Engineering),minimum,4,Physics (GCSE),False
vancouver,engineering,countries,Mauritius,mauritius,557,Applied Science (Engineering),minimum,5,Preference is given to applicants presenting both A Level Chemistry and A Level Physics,False
vancouver,engineering,countries,Mauritius,mauritius,557,Applied Science (Engineering),suggested_subjects,1,Language Arts,True
vancouver,engineering,countries,Mauritius,mauritius,557,Applied Science (Engineering),suggested_subjects,2,Mathematics and Computation,True
vancouver,engineering,countries,Mauritius,mauritius,557,Applied Science (Engineering),suggested_subjects,3,Sciences,True
vancouver,engineering,countries,Mauritius,mauritius,557,Applied Science (Engineering),general,1,General Certificate of Education O-Level,False
vancouver,engineering,countries,Mauritius,mauritius,557,Applied Science (Engineering),general,2,General Certificate of Education A-Level,False
vancouver,engineering,countries,Mauritius,mauritius,557,Applied Science (Engineering),general,3,"Standing in at least six academic subjects, including English, with at least three academic A-Level subjects",False
vancouver,engineering,countries,Mauritius,mauritius,557,Applied Science (Engineering),english_language,1,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,False
vancouver,engineering,countries,Mexico,mexico,738,Applied Science (Engineering),minimum,1,Upper Secondary Math (Pre-Calculus),False
vancouver,engineering,countries,Mexico,mexico,738,Applied Science (Engineering),minimum,2,Upper Secondary Chemistry,False
vancouver,engineering,countries,Mexico,mexico,738,Applied Science (Engineering),minimum,3,Upper Secondary Physics,False
vancouver,engineering,countries,Mexico,mexico,738,Applied Science (Engineering),minimum,4,Academically strong candidates missing either senior-level Chemistry or senior-level Physics may be evaluated on a case-by-case basis,False
vancouver,engineering,countries,Mexico,mexico,738,Applied Science (Engineering),suggested_subjects,1,Language Arts,True
vancouver,engineering,countries,Mexico,mexico,738,Applied Science (Engineering),suggested_subjects,2,Mathematics and Computation,True
vancouver,engineering,countries,Mexico,mexico,738,Applied Science (Engineering),suggested_subjects,3,Sciences,True
vancouver,engineering,countries,Mexico,mexico,738,Applied Science (Engineering),general,1,"Graduation from a university-preparatory program at a senior secondary school: Bachillerato. Certificates must be official. Photocopies are acceptable if certified by school principal, head, or counsellor. Notarized copies are not acceptable.",False
vancouver,engineering,countries,Mexico,mexico,738,Applied Science (Engineering),english_language,1,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,False
vancouver,engineering,countries,Mongolia,mongolia,1317,Applied Science (Engineering),minimum,1,Grade 12 Math (Pre-Calculus),False
vancouver,engineering,countries,Mongolia,mongolia,1317,Applied Science (Engineering),minimum,2,Grade 12 Chemistry,False
vancouver,engineering,countries,Mongolia,mongolia,1317,Applied Science (Engineering),minimum,3,Grade 12 Physics,False
vancouver,engineering,countries,Mongolia,mongolia,1317,Applied Science (Engineering),minimum,4,Academically strong candidates missing either Grade 12 Chemistry or Grade 12 Physics may be evaluated on a case-by-case basis,False
vancouver,engineering,countries,Mongolia,mongolia,1317,Applied Science (Engineering),suggested_subjects,1,Language Arts,True
vancouver,engineering,countries,Mongolia,mongolia,1317,Applied Science (Engineering),suggested_subjects,2,Mathematics and Computation,True
vancouver,engineering,countries,Mongolia,mongolia,1317,Applied Science (Engineering),suggested_subjects,3,Sciences,True
vancouver,engineering,countries,Mongolia,mongolia,1317,Applied Science (Engineering),general,1,"Graduation from a university-preparatory program at an upper secondary school: Graduation from a university-preparatory program at an upper secondary school: Certificate of Complete Secondary Education (Gerchilgee). Certificates must be official. Photocopies are acceptable if certified by school principal, head, or counsellor. Notarized copies are not acceptable.",False
vancouver,engineering,countries,Mongolia,mongolia,1317,Applied Science (Engineering),english_language,1,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are nine different ways to meet the English Language Admission Standard.,False
vancouver,engineering,countries,Montserrat,montserrat,568,Applied Science (Engineering),minimum,1,Math (CAPE Unit 2),False
vancouver,engineering,countries,Montserrat,montserrat,568,Applied Science (Engineering),minimum,2,One of Chemistry or Physics (CAPE Unit 2),False
vancouver,engineering,countries,Montserrat,montserrat,568,Applied Science (Engineering),minimum,3,Chemistry and Physics (CSEC),False
vancouver,engineering,countries,Montserrat,montserrat,568,Applied Science (Engineering),suggested_subjects,1,Language Arts,True
vancouver,engineering,countries,Montserrat,montserrat,568,Applied Science (Engineering),suggested_subjects,2,Mathematics and Computation,True
vancouver,engineering,countries,Montserrat,montserrat,568,Applied Science (Engineering),suggested_subjects,3,Sciences,True
vancouver,engineering,countries,Montserrat,montserrat,568,Applied Science (Engineering),general,1,General Certificate of Education O-Level,False
vancouver,engineering,countries,Montserrat,montserrat,568,Applied Science (Engineering),general,2,General Certificate of Education A-Level,False
vancouver,engineering,countries,Montserrat,montserrat,568,Applied Science (Engineering),general,3,"Standing in at least six academic subjects, including English, with at least three academic A-Level subjects",False
vancouver,engineering,countries,Montserrat,montserrat,568,Applied Science (Engineering),english_language,1,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,False
vancouver,engineering,countries,Morocco,morocco,509,Applied Science (Engineering),minimum,1,Upper Secondary Math (Pre-Calculus),False
vancouver,engineering,countries,Morocco,morocco,509,Applied Science (Engineering),minimum,2,Upper Secondary Chemistry,False
vancouver,engineering,countries,Morocco,morocco,509,Applied Science (Engineering),minimum,3,Upper Secondary Physics,False
vancouver,engineering,countries,Morocco,morocco,509,Applied Science (Engineering),minimum,4,Academically strong candidates missing either senior-level Chemistry or senior-level Physics may be evaluated on a case-by-case basis,False
vancouver,engineering,countries,Morocco,morocco,509,Applied Science (Engineering),suggested_subjects,1,Language Arts,True
vancouver,engineering,countries,Morocco,morocco,509,Applied Science (Engineering),suggested_subjects,2,Mathematics and Computation,True
vancouver,engineering,countries,Morocco,morocco,509,Applied Science (Engineering),suggested_subjects,3,Sciences,True
vancouver,engineering,countries,Morocco,morocco,509,Applied Science (Engineering),general,1,"Graduation from a university-preparatory program at a senior secondary school: Baccalauréat. Certificates must be official. Photocopies are acceptable if certified by school principal, head, or counsellor. Notarized copies are not acceptable.",False
vancouver,engineering,countries,Morocco,morocco,509,Applied Science (Engineering),english_language,1,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,False
vancouver,engineering,countries,Namibia,namibia,558,Applied Science (Engineering),minimum,1,Math (A Level),False
vancouver,engineering,countries,Namibia,namibia,558,Applied Science (Engineering),minimum,2,Chemistry or Physics (A Level),False
vancouver,engineering,countries,Namibia,namibia,558,Applied Science (Engineering),minimum,3,Chemistry (GCSE),False
vancouver,engineering,countries,Namibia,namibia,558,Applied Science (Engineering),minimum,4,Physics (GCSE),False
vancouver,engineering,countries,Namibia,namibia,558,Applied Science (Engineering),minimum,5,Preference is given to applicants presenting both A Level Chemistry and A Level Physics,False
vancouver,engineering,countries,Namibia,namibia,558,Applied Science (Engineering),suggested_subjects,1,Language Arts,True
vancouver,engineering,countries,Namibia,namibia,558,Applied Science (Engineering),suggested_subjects,2,Mathematics and Computation,True
vancouver,engineering,countries,Namibia,namibia,558,Applied Science (Engineering),suggested_subjects,3,Sciences,True
vancouver,engineering,countries,Namibia,namibia,558,Applied Science (Engineering),general,1,"Graduation from a university-preparatory program at a senior secondary school: Namibia Senior Secondary School Certificate (NSSC) with standing in at least six academic subject areas (GCSE, AS Levels, A Levels), including English, with at least three academic A Levels or six AS Levels. A subject may not be counted at both A Level and GCSE.",False
vancouver,engineering,countries,Namibia,namibia,558,Applied Science (Engineering),english_language,1,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,False
vancouver,engineering,countries,Netherlands,netherlands,508,Applied Science (Engineering),minimum,1,"VWO Math (Pre-Calculus), Chemistry, and Physics",False
vancouver,engineering,countries,Netherlands,netherlands,508,Applied Science (Engineering),minimum,2,Academically strong candidates missing either senior-level Chemistry or senior-level Physics may be evaluated on a case-by-case basis,False
vancouver,engineering,countries,Netherlands,netherlands,508,Applied Science (Engineering),suggested_subjects,1,Language Arts,True
vancouver,engineering,countries,Netherlands,netherlands,508,Applied Science (Engineering),suggested_subjects,2,Mathematics and Computation,True
vancouver,engineering,countries,Netherlands,netherlands,508,Applied Science (Engineering),suggested_subjects,3,Sciences,True
vancouver,engineering,countries,Netherlands,netherlands,508,Applied Science (Engineering),general,1,"Graduation from a university-preparatory program at a senior secondary school: VWO (Voorbereidend Wetenschappelijk Onderwijs) Diploma. Certificates must be official. Photocopies are acceptable if certified by school principal, head, or counsellor. Notarized copies are not acceptable.",False
vancouver,engineering,countries,Netherlands,netherlands,508,Applied Science (Engineering),english_language,1,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,False
vancouver,engineering,countries,New Zealand,new-zealand,507,Applied Science (Engineering),minimum,1,Senior-level Math (Pre-Calculus),False
vancouver,engineering,countries,New Zealand,new-zealand,507,Applied Science (Engineering),minimum,2,Senior-level Chemistry,False
vancouver,engineering,countries,New Zealand,new-zealand,507,Applied Science (Engineering),minimum,3,Senior-level Physics,False
vancouver,engineering,countries,New Zealand,new-zealand,507,Applied Science (Engineering),minimum,4,Academically strong candidates missing either senior-level Chemistry or senior-level Physics may be evaluated on a case-by-case basis,False
vancouver,engineering,countries,New Zealand,new-zealand,507,Applied Science (Engineering),suggested_subjects,1,Language Arts,True
vancouver,engineering,countries,New Zealand,new-zealand,507,Applied Science (Engineering),suggested_subjects,2,Mathematics and Computation,True
vancouver,engineering,countries,New Zealand,new-zealand,507,Applied Science (Engineering),suggested_subjects,3,Sciences,True
vancouver,engineering,countries,New Zealand,new-zealand,507,Applied Science (Engineering),general,1,"Graduation from a university-preparatory program at a senior secondary school: National Certificate of Educational Achievement Level Three and University Entrance Standard. Certificates must be official. Photocopies are acceptable if certified by school principal, head, or counsellor. Notarized copies are not acceptable.",False
vancouver,engineering,countries,New Zealand,new-zealand,507,Applied Science (Engineering),english_language,1,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,False
vancouver,engineering,countries,Nigeria,nigeria,582,Applied Science (Engineering),minimum,1,Math (SSC),False
vancouver,engineering,countries,Nigeria,nigeria,582,Applied Science (Engineering),minimum,2,Chemistry (SSC),False
vancouver,engineering,countries,Nigeria,nigeria,582,Applied Science (Engineering),minimum,3,Physics (SSC),False
vancouver,engineering,countries,Nigeria,nigeria,582,Applied Science (Engineering),suggested_subjects,1,Language Arts,True
vancouver,engineering,countries,Nigeria,nigeria,582,Applied Science (Engineering),suggested_subjects,2,Mathematics and Computation,True
vancouver,engineering,countries,Nigeria,nigeria,582,Applied Science (Engineering),suggested_subjects,3,Sciences,True
vancouver,engineering,countries,Nigeria,nigeria,582,Applied Science (Engineering),general,1,Graduation from a university-preparatory program at a senior secondary school: West African Senior School Certificate,False
vancouver,engineering,countries,Nigeria,nigeria,582,Applied Science (Engineering),english_language,1,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,False
vancouver,engineering,countries,Norway,norway,737,Applied Science (Engineering),minimum,1,Upper Secondary Math (Pre-Calculus),False
vancouver,engineering,countries,Norway,norway,737,Applied Science (Engineering),minimum,2,Upper Secondary Chemistry,False
